1527460845.176000, Person0/eeg, 817.142857143, 859.853479853, 835.274725275, 1433.62637363, nan, nan
1527460845.176000, Person0/eeg, 850.183150183, 819.157509158, 799.010989011, 616.483516484, nan, nan
1527460845.230000, Person0/eeg, 854.212454212, 786.117216117, 780.879120879, 171.245421245, nan, nan
1527460845.231000, Person0/eeg, 811.501831502, 838.901098901, 817.142857143, 1084.68864469, nan, nan
1527460845.231000, Person0/eeg, 805.457875458, 866.703296703, 833.663003663, 1498.0952381, nan, nan
1527460845.232000, Person0/eeg, 843.333333333, 835.274725275, 813.516483516, 846.95970696, nan, nan
1527460845.232000, Person0/eeg, 869.926739927, 789.340659341, 784.908424908, 75.347985348, nan, nan
1527460845.233000, Person0/eeg, 832.051282051, 816.73992674, 809.084249084, 801.831501832, nan, nan
1527460845.234000, Person0/eeg, 807.875457875, 853.80952381, 840.10989011, 1503.33333333, nan, nan
1527460845.234000, Person0/eeg, 831.648351648, 839.706959707, 834.871794872, 1106.44688645, nan, nan
1527460845.234000, Person0/eeg, 866.3003663, 788.131868132, 796.19047619, 186.95970696, nan, nan
1527460845.234000, Person0/eeg, 843.333333333, 803.04029304, 800.21978022, 517.765567766, nan, nan
1527460845.235000, Person0/eeg, 814.725274725, 855.421245421, 834.468864469, 1436.04395604, nan, nan
1527460845.235000, Person0/eeg, 831.245421245, 855.018315018, 832.857142857, 1336.52014652, nan, nan
1527460845.272000, Person0/eeg, 871.135531136, 804.652014652, 801.025641026, 440.805860806, nan, nan
1527460845.273000, Person0/eeg, 860.256410256, 786.117216117, 790.549450549, 306.227106227, nan, nan
1527460845.273000, Person0/eeg, 815.531135531, 840.10989011, 827.619047619, 1284.94505495, nan, nan
1527460845.276000, Person0/eeg, 810.695970696, 860.256410256, 841.721611722, 1479.96336996, nan, nan
1527460845.276000, Person0/eeg, 848.571428571, 822.380952381, 817.948717949, 684.175824176, nan, nan
1527460845.276000, Person0/eeg, 870.732600733, 786.117216117, 794.175824176, 139.816849817, nan, nan
1527460845.276000, Person0/eeg, 830.036630037, 836.886446886, 828.827838828, 1026.66666667, nan, nan
1527460845.276000, Person0/eeg, 815.934065934, 873.553113553, 854.615384615, 1515.42124542, nan, nan
1527460845.277000, Person0/eeg, 849.78021978, 840.10989011, 830.43956044, 926.73992674, nan, nan
1527460845.277000, Person0/eeg, 883.223443223, 788.131868132, 799.816849817, 95.4945054945, nan, nan
1527460845.277000, Person0/eeg, 852.197802198, 823.58974359, 830.842490842, 746.63003663, nan, nan
1527460845.277000, Person0/eeg, 825.604395604, 872.344322344, 859.047619048, 1516.63003663, nan, nan
1527460845.314000, Person0/eeg, 846.95970696, 856.227106227, 844.139194139, 1184.21245421, nan, nan
1527460845.315000, Person0/eeg, 880.402930403, 799.816849817, 807.472527473, 251.428571429, nan, nan
1527460845.315000, Person0/eeg, 858.644688645, 808.278388278, 809.89010989, 471.025641026, nan, nan
1527460845.315000, Person0/eeg, 817.948717949, 861.868131868, 847.765567766, 1426.37362637, nan, nan
1527460845.316000, Person0/eeg, 830.43956044, 860.659340659, 848.974358974, 1403.003663, nan, nan
1527460845.316000, Person0/eeg, 873.15018315, 813.516483516, 815.531135531, 515.750915751, nan, nan
1527460845.316000, Person0/eeg, 867.912087912, 799.413919414, 797.802197802, 263.113553114, nan, nan
1527460845.316000, Person0/eeg, 828.424908425, 855.824175824, 831.648351648, 1238.60805861, nan, nan
1527460845.317000, Person0/eeg, 832.051282051, 873.15018315, 846.153846154, 1508.16849817, nan, nan
1527460845.317000, Person0/eeg, 863.882783883, 831.648351648, 817.142857143, 746.63003663, nan, nan
1527460845.317000, Person0/eeg, 882.820512821, 799.010989011, 790.952380952, 114.432234432, nan, nan
1527460845.317000, Person0/eeg, 851.391941392, 842.527472527, 822.380952381, 983.553113553, nan, nan
1527460845.354000, Person0/eeg, 834.468864469, 866.703296703, 842.527472527, 1552.49084249, nan, nan
1527460845.355000, Person0/eeg, 853.406593407, 836.080586081, 823.186813187, 1010.14652015, nan, nan
1527460845.355000, Person0/eeg, 884.029304029, 787.728937729, 788.131868132, 122.087912088, nan, nan
1527460845.355000, Person0/eeg, 849.78021978, 819.157509158, 802.234432234, 677.728937729, nan, nan
1527460845.356000, Person0/eeg, 818.754578755, 871.538461538, 831.245421245, 1521.06227106, nan, nan
1527460845.359000, Person0/eeg, 839.304029304, 856.227106227, 825.201465201, 1263.99267399, nan, nan
1527460845.359000, Person0/eeg, 872.344322344, 799.010989011, 796.996336996, 319.926739927, nan, nan
1527460845.360000, Person0/eeg, 851.794871795, 801.831501832, 798.205128205, 415.421245421, nan, nan
1527460845.360000, Person0/eeg, 815.531135531, 855.824175824, 833.26007326, 1389.70695971, nan, nan
1527460845.360000, Person0/eeg, 822.380952381, 864.285714286, 845.750915751, 1432.82051282, nan, nan
1527460845.360000, Person0/eeg, 859.047619048, 817.545787546, 817.545787546, 568.937728938, nan, nan
1527460845.361000, Person0/eeg, 864.285714286, 792.161172161, 794.175824176, 223.626373626, nan, nan
1527460845.398000, Person0/eeg, 823.186813187, 843.333333333, 828.021978022, 1185.42124542, nan, nan
1527460845.399000, Person0/eeg, 821.575091575, 865.897435897, 844.945054945, 1522.67399267, nan, nan
1527460845.399000, Person0/eeg, 849.377289377, 829.230769231, 816.73992674, 804.249084249, nan, nan
1527460845.399000, Person0/eeg, 859.047619048, 788.534798535, 784.908424908, 91.4652014652, nan, nan
1527460845.399000, Person0/eeg, 821.978021978, 830.036630037, 816.73992674, 902.967032967, nan, nan
