1527443995.520000, Person0/eeg, 888.058608059, 826.41025641, 854.615384615, 824.395604396, nan, nan
1527443995.520000, Person0/eeg, 900.146520147, 834.468864469, 858.644688645, 835.274725275, nan, nan
1527443995.520000, Person0/eeg, 902.161172161, 844.139194139, 861.062271062, 864.285714286, nan, nan
1527443995.520000, Person0/eeg, 891.684981685, 838.901098901, 857.032967033, 858.241758242, nan, nan
1527443995.520000, Person0/eeg, 890.476190476, 831.648351648, 850.586080586, 834.065934066, nan, nan
1527443995.520000, Person0/eeg, 896.117216117, 832.051282051, 852.600732601, 826.007326007, nan, nan
1527443995.520000, Person0/eeg, 896.923076923, 834.871794872, 852.600732601, 852.197802198, nan, nan
1527443995.521000, Person0/eeg, 906.593406593, 833.26007326, 852.600732601, 860.659340659, nan, nan
1527443995.521000, Person0/eeg, 907.399267399, 835.677655678, 856.227106227, 842.93040293, nan, nan
1527443995.521000, Person0/eeg, 898.534798535, 843.333333333, 854.212454212, 826.41025641, nan, nan
1527443995.521000, Person0/eeg, 898.131868132, 845.347985348, 851.794871795, 832.857142857, nan, nan
1527443995.521000, Person0/eeg, 894.505494505, 841.318681319, 851.794871795, 860.256410256, nan, nan
1527443995.537000, Person0/eeg, 904.981684982, 842.93040293, 859.047619048, 859.047619048, nan, nan
1527443995.537000, Person0/eeg, 910.21978022, 840.915750916, 862.673992674, 838.498168498, nan, nan
1527443995.538000, Person0/eeg, 897.326007326, 840.915750916, 859.450549451, 836.483516484, nan, nan
1527443995.538000, Person0/eeg, 894.102564103, 845.750915751, 853.80952381, 860.256410256, nan, nan
1527443995.542000, Person0/eeg, 892.893772894, 844.542124542, 849.377289377, 859.853479853, nan, nan
1527443995.543000, Person0/eeg, 885.641025641, 844.945054945, 852.197802198, 834.468864469, nan, nan
1527443995.543000, Person0/eeg, 895.311355311, 845.347985348, 852.197802198, 821.575091575, nan, nan
1527443995.543000, Person0/eeg, 908.205128205, 842.124542125, 855.018315018, 843.333333333, nan, nan
1527443995.543000, Person0/eeg, 903.772893773, 839.304029304, 861.465201465, 860.256410256, nan, nan
1527443995.543000, Person0/eeg, 905.384615385, 842.93040293, 862.271062271, 848.571428571, nan, nan
1527443995.543000, Person0/eeg, 900.952380952, 845.750915751, 859.047619048, 834.468864469, nan, nan
1527443995.543000, Person0/eeg, 896.923076923, 849.78021978, 857.032967033, 845.750915751, nan, nan
1527443995.578000, Person0/eeg, 889.67032967, 844.945054945, 855.018315018, 860.659340659, nan, nan
1527443995.579000, Person0/eeg, 884.432234432, 840.512820513, 852.197802198, 849.377289377, nan, nan
