0,1527459138.65, Person0/eeg,886.84981685,836.4835164839999,849.377289377,469.816849817
1,1527459138.65, Person0/eeg,807.875457875,841.3186813189999,856.2271062269999,1428.79120879
2,1527459138.65, Person0/eeg,826.007326007,846.1538461539999,857.032967033,1371.17216117
3,1527459138.65, Person0/eeg,905.384615385,842.93040293,841.3186813189999,477.875457875
4,1527459138.65, Person0/eeg,908.205128205,841.3186813189999,836.0805860810001,259.89010989
5,1527459138.65, Person0/eeg,819.963369963,846.1538461539999,857.032967033,1238.60805861
6,1527459138.651, Person0/eeg,817.142857143,851.3919413919999,858.644688645,1502.52747253
7,1527459138.651, Person0/eeg,898.9377289380001,852.197802198,850.5860805860001,720.036630037
8,1527459138.651, Person0/eeg,934.3956043960001,843.333333333,853.0036630039999,98.315018315
9,1527459138.651, Person0/eeg,848.974358974,839.304029304,864.285714286,981.135531136
10,1527459138.651, Person0/eeg,809.4871794869999,842.527472527,863.882783883,1537.98534799
11,1527459138.652, Person0/eeg,865.091575092,846.5567765569999,857.435897436,969.450549451
12,1527459138.681, Person0/eeg,944.871794872,839.304029304,851.794871795,85.0183150183
13,1527459138.681, Person0/eeg,880.402930403,834.871794872,853.406593407,686.19047619
14,1527459138.681, Person0/eeg,808.2783882780001,849.377289377,859.047619048,1526.3003663
15,1527459138.681, Person0/eeg,846.5567765569999,860.2564102560001,860.2564102560001,1227.32600733
16,1527459138.681, Person0/eeg,931.575091575,853.0036630039999,845.3479853480001,283.26007326
17,1527459138.682, Person0/eeg,908.205128205,844.542124542,840.5128205130001,411.391941392
18,1527459138.682, Person0/eeg,819.56043956,850.5860805860001,859.450549451,1402.1978022
19,1527459138.682, Person0/eeg,819.56043956,852.600732601,866.3003662999998,1429.5970696
20,1527459138.682, Person0/eeg,895.714285714,842.124542125,853.0036630039999,545.567765568
21,1527459138.682, Person0/eeg,923.9194139189999,836.0805860810001,846.95970696,217.985347985
22,1527459138.682, Person0/eeg,838.498168498,844.542124542,857.032967033,1188.64468864
23,1527459138.682, Person0/eeg,813.113553114,854.212454212,855.4212454210001,1521.86813187
24,1527459138.705, Person0/eeg,885.641025641,851.3919413919999,850.9890109889999,780.476190476
25,1527459138.706, Person0/eeg,935.201465201,839.706959707,851.3919413919999,76.5567765568
26,1527459138.706, Person0/eeg,850.1831501830001,834.871794872,861.465201465,909.8168498169999
27,1527459138.706, Person0/eeg,805.860805861,848.974358974,866.703296703,1533.15018315
28,1527459138.707, Person0/eeg,853.406593407,858.644688645,857.435897436,1038.75457875
29,1527459138.707, Person0/eeg,933.186813187,853.0036630039999,847.362637363,123.29670329700001
30,1527459138.707, Person0/eeg,879.194139194,843.333333333,858.241758242,589.084249084
31,1527459138.707, Person0/eeg,799.4139194139999,838.095238095,862.6739926739999,1486.00732601
32,1527459138.707, Person0/eeg,841.7216117219999,849.78021978,856.2271062269999,1295.82417582
33,1527459138.708, Person0/eeg,931.575091575,854.212454212,850.9890109889999,368.278388278
34,1527459138.708, Person0/eeg,902.1611721610001,839.706959707,854.212454212,348.13186813199997
35,1527459138.708, Person0/eeg,790.952380952,836.4835164839999,862.271062271,1332.08791209
36,1527459138.767, Person0/eeg,788.534798535,846.95970696,864.688644689,1448.93772894
37,1527459138.78, Person0/eeg,888.058608059,850.1831501830001,854.212454212,608.827838828
38,1527459138.781, Person0/eeg,918.6813186810001,841.3186813189999,838.095238095,170.43956044
39,1527459138.782, Person0/eeg,821.172161172,838.498168498,852.600732601,1114.50549451
40,1527459138.782, Person0/eeg,805.054945055,842.527472527,869.120879121,1534.76190476
41,1527459138.783, Person0/eeg,877.985347985,848.168498168,865.494505495,852.197802198
42,1527459138.783, Person0/eeg,928.754578755,845.7509157510001,854.615384615,59.6336996337
43,1527459138.784, Person0/eeg,855.0183150180001,834.0659340660001,854.615384615,818.754578755
44,1527459138.785, Person0/eeg,803.8461538460001,835.6776556780001,864.285714286,1538.38827839
45,1527459138.785, Person0/eeg,846.95970696,844.139194139,865.091575092,1116.92307692
46,1527459138.786, Person0/eeg,932.783882784,839.304029304,846.95970696,173.26007326
47,1527459138.787, Person0/eeg,884.432234432,838.9010989010001,841.3186813189999,520.1831501830001
48,1527459138.789, Person0/eeg,809.4871794869999,852.197802198,851.794871795,1471.0989011
49,1527459138.789, Person0/eeg,839.706959707,863.882783883,857.032967033,1363.91941392
50,1527459138.79, Person0/eeg,923.5164835160001,857.032967033,846.5567765569999,444.029304029
51,1527459138.79, Person0/eeg,921.904761905,844.139194139,846.5567765569999,301.39194139200004
52,1527459138.79, Person0/eeg,833.26007326,848.168498168,856.2271062269999,1299.85347985
53,1527459138.79, Person0/eeg,819.56043956,848.974358974,856.2271062269999,1505.75091575
54,1527459138.791, Person0/eeg,892.4908424910001,842.124542125,853.406593407,691.025641026
55,1527459138.791, Person0/eeg,929.157509158,835.274725275,844.139194139,128.534798535
56,1527459138.791, Person0/eeg,848.974358974,839.304029304,848.5714285710001,1037.54578755
57,1527459138.791, Person0/eeg,820.7692307689999,851.3919413919999,856.2271062269999,1543.62637363
58,1527459138.792, Person0/eeg,875.970695971,857.032967033,854.615384615,935.6043956039999
59,1527459138.792, Person0/eeg,936.41025641,852.600732601,846.95970696,74.1391941392
60,1527459138.83, Person0/eeg,874.358974359,842.527472527,849.78021978,745.0183150180001
61,1527459138.83, Person0/eeg,817.545787546,843.7362637360001,860.6593406589999,1547.65567766
62,1527459138.831, Person0/eeg,850.5860805860001,840.5128205130001,854.615384615,1192.67399267
63,1527459138.833, Person0/eeg,922.307692308,839.706959707,840.9157509160001,242.967032967
64,1527459138.833, Person0/eeg,888.058608059,839.304029304,850.1831501830001,455.311355311
65,1527459138.834, Person0/eeg,819.157509158,841.3186813189999,864.688644689,1432.41758242
66,1527459138.834, Person0/eeg,826.41025641,851.794871795,862.6739926739999,1405.42124542
67,1527459138.834, Person0/eeg,902.967032967,853.80952381,850.9890109889999,506.483516484
68,1527459138.834, Person0/eeg,927.948717949,846.5567765569999,849.377289377,252.637362637
69,1527459138.834, Person0/eeg,832.051282051,847.362637363,859.047619048,1239.81684982
70,1527459138.835, Person0/eeg,810.293040293,856.2271062269999,857.435897436,1519.85347985
71,1527459138.835, Person0/eeg,894.1025641030001,853.406593407,848.168498168,740.9890109889999
72,1527459138.872, Person0/eeg,938.827838828,834.468864469,842.93040293,87.83882783879999
73,1527459138.873, Person0/eeg,850.5860805860001,835.274725275,853.406593407,961.3919413919999
74,1527459138.873, Person0/eeg,810.293040293,851.3919413919999,869.926739927,1548.46153846
