1525930597.095761, /muse/eeg, 780.879150391, 871.538452148, 855.824157715, 774.835144043
1525930597.095784, /muse/eeg, 795.384643555, 867.912109375, 855.018310547, 823.186828613
1525930597.095819, /muse/eeg, 816.336975098, 867.106201172, 853.003662109, 849.780212402
1525930597.138870, /muse/eeg, 828.827819824, 870.73260498, 855.824157715, 825.201477051
1525930597.138960, /muse/eeg, 835.67767334, 873.15020752, 857.838806152, 824.395629883
1525930597.139025, /muse/eeg, 848.974365234, 868.717956543, 857.435913086, 865.494506836
1525930597.139090, /muse/eeg, 861.465209961, 867.912109375, 861.465209961, 897.32598877
1525930597.139134, /muse/eeg, 863.076904297, 870.73260498, 862.271057129, 876.776550293
1525930597.139177, /muse/eeg, 867.509155273, 867.912109375, 862.67401123, 857.435913086
1525930597.139221, /muse/eeg, 881.611694336, 870.329650879, 864.688659668, 883.626403809
1525930597.139270, /muse/eeg, 888.05859375, 872.344299316, 866.300354004, 919.084228516
1525930597.139315, /muse/eeg, 886.84979248, 877.179504395, 861.868103027, 905.787536621
1525930597.139372, /muse/eeg, 890.879150391, 875.567749023, 859.047607422, 875.970703125
1525930597.139414, /muse/eeg, 898.937744141, 869.523803711, 861.465209961, 895.311340332
1525930597.139457, /muse/eeg, 895.311340332, 874.358947754, 859.450561523, 929.560424805
1525930597.181794, /muse/eeg, 893.296691895, 883.626403809, 857.435913086, 929.963378906
1525930597.181821, /muse/eeg, 888.461547852, 877.582397461, 859.047607422, 894.102539062
1525930597.181837, /muse/eeg, 888.05859375, 874.358947754, 862.271057129, 886.84979248
1525930597.181853, /muse/eeg, 895.714294434, 873.956054688, 863.479858398, 922.307678223
1525930597.181869, /muse/eeg, 893.699645996, 871.538452148, 862.271057129, 936.813171387
1525930597.181884, /muse/eeg, 890.073242188, 875.164855957, 861.868103027, 905.787536621
1525930597.181900, /muse/eeg, 885.641052246, 874.358947754, 861.868103027, 884.029296875
1525930597.181915, /muse/eeg, 890.476196289, 871.135559082, 860.256408691, 906.996337891
1525930597.181931, /muse/eeg, 892.893798828, 874.761901855, 857.838806152, 933.992675781
1525930597.181947, /muse/eeg, 890.476196289, 875.164855957, 857.032958984, 906.190490723
1525930597.181969, /muse/eeg, 886.84979248, 877.985351562, 856.227111816, 878.388305664
1525930597.181984, /muse/eeg, 881.611694336, 877.985351562, 855.018310547, 896.1171875
1525930597.242629, /muse/eeg, 881.611694336, 875.567749023, 853.809509277, 913.443237305
1525930597.242648, /muse/eeg, 880.402954102, 873.15020752, 858.241760254, 901.355285645
1525930597.243353, /muse/eeg, 875.164855957, 871.538452148, 861.868103027, 870.329650879
1525930597.243367, /muse/eeg, 871.94140625, 875.970703125, 858.644714355, 872.344299316
1525930597.243377, /muse/eeg, 875.567749023, 877.582397461, 858.241760254, 901.355285645
1525930597.243387, /muse/eeg, 878.388305664, 873.15020752, 860.256408691, 903.369934082
1525930597.243396, /muse/eeg, 866.703308105, 871.135559082, 859.85345459, 871.135559082
1525930597.243406, /muse/eeg, 861.062255859, 873.15020752, 857.032958984, 863.076904297
1525930597.243416, /muse/eeg, 869.926757812, 876.373596191, 856.630065918, 895.714294434
1525930597.243426, /muse/eeg, 869.926757812, 874.358947754, 855.824157715, 906.996337891
1525930597.243436, /muse/eeg, 861.465209961, 870.73260498, 856.630065918, 872.344299316
1525930597.243446, /muse/eeg, 859.85345459, 876.373596191, 858.241760254, 850.989013672
1525930597.284001, /muse/eeg, 865.091552734, 879.597045898, 856.630065918, 879.194152832
1525930597.284023, /muse/eeg, 873.553100586, 875.970703125, 859.450561523, 911.831481934
1525930597.284037, /muse/eeg, 874.761901855, 874.761901855, 858.241760254, 889.670349121
1525930597.284052, /muse/eeg, 872.344299316, 875.970703125, 853.003662109, 857.435913086
1525930597.284066, /muse/eeg, 873.15020752, 874.358947754, 852.197814941, 874.358947754
1525930597.284079, /muse/eeg, 872.747253418, 871.538452148, 854.212463379, 901.758239746
1525930597.284092, /muse/eeg, 869.926757812, 872.747253418, 854.212463379, 891.282043457
1525930597.284105, /muse/eeg, 859.85345459, 875.567749023, 851.391967773, 867.509155273
1525930597.284118, /muse/eeg, 859.85345459, 875.567749023, 853.003662109, 869.926757812
1525930597.284133, /muse/eeg, 871.94140625, 878.388305664, 852.600708008, 897.728942871
1525930597.284149, /muse/eeg, 877.179504395, 879.597045898, 853.003662109, 904.175842285
1525930597.284162, /muse/eeg, 863.076904297, 877.582397461, 855.824157715, 867.509155273
1525930597.345220, /muse/eeg, 860.256408691, 875.164855957, 854.212463379, 857.435913086
1525930597.345258, /muse/eeg, 869.926757812, 877.179504395, 853.809509277, 884.835144043
1525930597.345272, /muse/eeg, 860.659362793, 879.597045898, 853.406616211, 894.505493164
1525930597.345285, /muse/eeg, 859.047607422, 877.582397461, 855.018310547, 865.091552734
1525930597.346441, /muse/eeg, 855.018310547, 871.538452148, 856.630065918, 844.945068359
1525930597.346467, /muse/eeg, 852.600708008, 871.135559082, 853.406616211, 865.091552734
1525930597.346484, /muse/eeg, 853.809509277, 876.776550293, 854.212463379, 886.84979248
1525930597.346500, /muse/eeg, 852.600708008, 876.373596191, 855.824157715, 867.509155273
1525930597.346517, /muse/eeg, 852.197814941, 873.15020752, 851.391967773, 834.871765137
1525930597.346536, /muse/eeg, 852.600708008, 873.15020752, 850.183166504, 847.362609863
1525930597.346557, /muse/eeg, 854.212463379, 879.194152832, 849.377319336, 881.20880127
1525930597.346573, /muse/eeg, 846.959716797, 880.0, 846.959716797, 881.20880127
1525930597.407921, /muse/eeg, 842.124511719, 875.567749023, 849.780212402, 848.974365234
1525930597.407949, /muse/eeg, 848.168518066, 876.776550293, 852.197814941, 846.556762695
1525930597.407959, /muse/eeg, 852.600708008, 877.582397461, 850.183166504, 875.970703125
1525930597.407969, /muse/eeg, 852.600708008, 874.358947754, 846.556762695, 886.84979248
1525930597.407979, /muse/eeg, 851.391967773, 872.747253418, 848.974365234, 857.435913086
1525930597.407989, /muse/eeg, 854.212463379, 870.73260498, 850.183166504, 842.124511719
1525930597.407999, /muse/eeg, 867.509155273, 871.94140625, 847.765563965, 866.703308105
1525930597.408009, /muse/eeg, 859.85345459, 876.776550293, 851.79486084, 890.073242188
1525930597.408019, /muse/eeg, 843.73626709, 872.747253418, 853.809509277, 865.897460938
1525930597.408029, /muse/eeg, 846.556762695, 871.538452148, 849.780212402, 832.051269531
1525930597.408039, /muse/eeg, 851.391967773, 879.597045898, 849.377319336, 850.183166504
1525930597.408049, /muse/eeg, 857.838806152, 881.611694336, 850.58605957, 883.626403809
1525930597.428318, /muse/eeg, 857.032958984, 882.014648438, 848.974365234, 865.897460938
1525930597.428349, /muse/eeg, 848.571411133, 883.223449707, 846.556762695, 823.186828613
1525930597.428358, /muse/eeg, 849.780212402, 881.20880127, 848.168518066, 832.857116699
1525930597.428366, /muse/eeg, 853.003662109, 877.582397461, 850.989013672, 871.538452148
1525930597.428375, /muse/eeg, 847.765563965, 874.761901855, 854.212463379, 871.135559082
1525930597.428383, /muse/eeg, 845.750915527, 875.164855957, 859.047607422, 835.67767334
1525930597.429129, /muse/eeg, 838.901123047, 875.164855957, 857.838806152, 828.827819824
1525930597.429146, /muse/eeg, 839.706970215, 873.15020752, 856.227111816, 857.838806152
1525930597.429156, /muse/eeg, 840.915771484, 869.523803711, 856.227111816, 871.538452148
1525930597.429166, /muse/eeg, 830.036621094, 870.73260498, 859.450561523, 838.095214844
1525930597.429179, /muse/eeg, 825.604370117, 871.94140625, 858.644714355, 819.963378906
1525930597.429189, /muse/eeg, 838.095214844, 868.315002441, 853.406616211, 848.571411133
1525930597.471477, /muse/eeg, 842.52746582, 867.912109375, 853.003662109, 863.479858398
1525930597.471496, /muse/eeg, 824.395629883, 874.761901855, 852.197814941, 837.289367676
1525930597.471506, /muse/eeg, 823.992675781, 874.761901855, 849.377319336, 812.710632324
1525930597.471515, /muse/eeg, 840.512817383, 871.94140625, 848.571411133, 830.439575195
1525930597.471525, /muse/eeg, 838.498168945, 872.344299316, 849.780212402, 860.659362793
1525930597.471535, /muse/eeg, 833.663024902, 871.94140625, 851.391967773, 849.780212402
1525930597.471544, /muse/eeg, 835.67767334, 872.344299316, 851.79486084, 818.754577637
1525930597.471554, /muse/eeg, 837.289367676, 870.73260498, 851.79486084, 826.813171387
1525930597.471564, /muse/eeg, 836.080566406, 869.120849609, 852.600708008, 857.838806152
1525930597.471574, /muse/eeg, 832.857116699, 866.300354004, 853.809509277, 869.926757812
1525930597.471584, /muse/eeg, 846.153869629, 870.73260498, 853.809509277, 844.139221191
1525930597.471594, /muse/eeg, 847.765563965, 881.20880127, 848.571411133, 816.336975098
1525930597.513187, /muse/eeg, 833.260070801, 882.014648438, 846.556762695, 834.46887207
1525930597.513218, /muse/eeg, 830.842468262, 881.20880127, 845.347961426, 846.153869629
1525930597.513228, /muse/eeg, 821.575073242, 878.388305664, 844.945068359, 818.754577637
1525930597.513237, /muse/eeg, 818.351623535, 875.970703125, 844.139221191, 807.069580078
1525930597.513253, /muse/eeg, 833.663024902, 874.761901855, 846.153869629, 834.46887207
1525930597.513263, /muse/eeg, 823.58972168, 873.956054688, 850.989013672, 855.421264648
1525930597.513273, /muse/eeg, 806.26373291, 870.329650879, 848.571411133, 840.109863281
1525930597.513283, /muse/eeg, 817.142883301, 864.688659668, 846.959716797, 811.501831055
1525930597.514171, /muse/eeg, 827.619018555, 869.926757812, 849.780212402, 831.648376465
1525930597.514201, /muse/eeg, 826.813171387, 874.761901855, 852.197814941, 867.509155273
1525930597.514218, /muse/eeg, 831.648376465, 871.538452148, 850.58605957, 855.018310547
1525930597.514233, /muse/eeg, 841.721618652, 872.747253418, 850.989013672, 829.633728027
1525930597.555519, /muse/eeg, 845.347961426, 876.373596191, 853.809509277, 839.304016113
1525930597.555546, /muse/eeg, 842.930419922, 877.582397461, 850.58605957, 869.120849609
1525930597.555556, /muse/eeg, 847.765563965, 879.597045898, 852.197814941, 869.523803711
1525930597.555566, /muse/eeg, 848.168518066, 880.0, 854.615356445, 836.886474609
1525930597.555575, /muse/eeg, 835.67767334, 877.179504395, 850.989013672, 829.230773926
1525930597.555584, /muse/eeg, 836.080566406, 875.567749023, 854.615356445, 858.644714355
1525930597.555594, /muse/eeg, 848.974365234, 872.344299316, 856.227111816, 880.805847168
1525930597.555603, /muse/eeg, 841.721618652, 872.747253418, 852.197814941, 853.809509277
1525930597.555613, /muse/eeg, 832.454223633, 875.567749023, 855.018310547, 821.978027344
1525930597.555623, /muse/eeg, 834.46887207, 872.747253418, 854.212463379, 846.153869629
1525930597.555633, /muse/eeg, 838.498168945, 875.970703125, 851.391967773, 874.761901855
1525930597.555643, /muse/eeg, 844.542114258, 875.567749023, 855.824157715, 858.241760254
1525930597.616958, /muse/eeg, 837.289367676, 873.15020752, 858.241760254, 832.857116699
1525930597.617000, /muse/eeg, 834.065917969, 875.164855957, 852.600708008, 843.333312988
1525930597.617015, /muse/eeg, 838.498168945, 875.164855957, 853.003662109, 870.73260498
1525930597.617038, /muse/eeg, 826.007324219, 875.567749023, 853.406616211, 861.465209961
1525930597.617054, /muse/eeg, 824.798522949, 875.164855957, 849.780212402, 827.619018555
1525930597.617071, /muse/eeg, 828.827819824, 870.329650879, 852.197814941, 831.245422363
1525930597.617093, /muse/eeg, 829.633728027, 869.523803711, 852.197814941, 860.659362793
1525930597.617116, /muse/eeg, 834.871765137, 874.358947754, 849.377319336, 863.8828125
1525930597.617133, /muse/eeg, 828.021972656, 873.15020752, 850.989013672, 823.58972168
1525930597.617149, /muse/eeg, 823.186828613, 870.73260498, 849.377319336, 812.307678223
1525930597.618424, /muse/eeg, 828.021972656, 875.567749023, 844.945068359, 847.362609863
1525930597.618448, /muse/eeg, 831.245422363, 877.985351562, 846.153869629, 863.479858398
1525930597.680799, /muse/eeg, 830.439575195, 877.179504395, 848.974365234, 838.901123047
1525930597.680829, /muse/eeg, 829.230773926, 876.776550293, 850.183166504, 814.32232666
1525930597.680839, /muse/eeg, 830.842468262, 877.179504395, 851.391967773, 839.706970215
1525930597.680848, /muse/eeg, 835.67767334, 878.388305664, 848.571411133, 870.329650879
1525930597.680857, /muse/eeg, 836.886474609, 875.567749023, 846.959716797, 851.391967773
1525930597.680872, /muse/eeg, 832.454223633, 869.120849609, 848.571411133, 828.021972656
1525930597.680882, /muse/eeg, 832.857116699, 869.926757812, 850.58605957, 840.915771484
1525930597.680892, /muse/eeg, 835.274719238, 874.761901855, 850.989013672, 859.450561523
1525930597.680902, /muse/eeg, 832.454223633, 869.926757812, 848.571411133, 852.600708008
1525930597.680912, /muse/eeg, 833.260070801, 871.135559082, 846.959716797, 828.827819824
1525930597.680922, /muse/eeg, 836.483520508, 875.567749023, 848.168518066, 826.813171387
1525930597.680932, /muse/eeg, 838.095214844, 874.761901855, 849.780212402, 853.809509277
1525930597.722026, /muse/eeg, 838.901123047, 872.747253418, 850.989013672, 864.688659668
1525930597.722130, /muse/eeg, 835.67767334, 873.553100586, 849.780212402, 832.857116699
1525930597.722188, /muse/eeg, 835.67767334, 874.358947754, 850.58605957, 816.739929199
1525930597.722253, /muse/eeg, 835.67767334, 877.582397461, 852.197814941, 846.556762695
1525930597.722300, /muse/eeg, 828.827819824, 877.582397461, 852.197814941, 865.091552734
1525930597.722340, /muse/eeg, 828.021972656, 871.135559082, 854.212463379, 840.512817383
1525930597.722393, /muse/eeg, 830.842468262, 872.344299316, 856.227111816, 819.157531738
1525930597.722553, /muse/eeg, 832.857116699, 876.373596191, 855.421264648, 836.080566406
1525930597.722607, /muse/eeg, 831.245422363, 870.73260498, 853.406616211, 865.091552734
1525930597.722648, /muse/eeg, 825.201477051, 866.300354004, 857.838806152, 850.183166504
1525930597.722689, /muse/eeg, 823.58972168, 873.553100586, 857.435913086, 814.32232666
1525930597.722730, /muse/eeg, 825.604370117, 877.985351562, 849.377319336, 828.424926758
1525930597.765624, /muse/eeg, 829.230773926, 878.79119873, 849.377319336, 855.421264648
1525930597.765655, /muse/eeg, 828.424926758, 878.79119873, 850.58605957, 848.974365234
1525930597.765665, /muse/eeg, 823.58972168, 876.776550293, 848.168518066, 821.575073242
1525930597.765674, /muse/eeg, 834.871765137, 874.358947754, 848.974365234, 816.739929199
1525930597.765683, /muse/eeg, 835.274719238, 872.747253418, 850.58605957, 846.556762695
1525930597.765696, /muse/eeg, 827.216125488, 871.538452148, 849.780212402, 859.450561523
1525930597.765709, /muse/eeg, 828.021972656, 875.567749023, 848.168518066, 834.065917969
1525930597.765719, /muse/eeg, 833.663024902, 880.0, 846.959716797, 818.351623535
1525930597.765730, /muse/eeg, 842.52746582, 880.0, 847.362609863, 844.945068359
1525930597.765740, /muse/eeg, 844.139221191, 880.402954102, 852.600708008, 864.688659668
1525930597.765749, /muse/eeg, 834.46887207, 882.417602539, 849.377319336, 845.750915527
1525930597.765760, /muse/eeg, 830.842468262, 877.582397461, 845.750915527, 819.560424805
1525930597.806072, /muse/eeg, 830.842468262, 875.567749023, 847.765563965, 836.080566406
1525930597.806103, /muse/eeg, 833.663024902, 877.179504395, 845.347961426, 866.703308105
1525930597.806113, /muse/eeg, 832.454223633, 876.776550293, 847.362609863, 851.79486084
1525930597.806122, /muse/eeg, 828.021972656, 877.179504395, 851.79486084, 822.783874512
1525930597.806131, /muse/eeg, 836.483520508, 875.164855957, 849.780212402, 836.080566406
1525930597.806144, /muse/eeg, 844.139221191, 873.956054688, 848.168518066, 874.358947754
1525930597.806155, /muse/eeg, 842.124511719, 875.970703125, 850.58605957, 873.553100586
1525930597.806165, /muse/eeg, 842.52746582, 873.956054688, 854.212463379, 839.706970215
1525930597.806174, /muse/eeg, 845.750915527, 873.15020752, 854.615356445, 837.692321777
1525930597.806184, /muse/eeg, 846.959716797, 877.582397461, 852.600708008, 866.300354004
1525930597.806194, /muse/eeg, 855.018310547, 878.388305664, 857.032958984, 878.388305664
1525930597.806203, /muse/eeg, 854.212463379, 873.956054688, 859.450561523, 852.600708008
1525930597.847458, /muse/eeg, 844.542114258, 869.120849609, 855.824157715, 832.857116699
1525930597.847488, /muse/eeg, 847.765563965, 876.776550293, 853.809509277, 855.421264648
1525930597.848424, /muse/eeg, 843.73626709, 879.194152832, 850.58605957, 880.805847168
1525930597.848445, /muse/eeg, 842.124511719, 875.164855957, 853.406616211, 857.838806152
1525930597.848456, /muse/eeg, 847.362609863, 874.358947754, 850.58605957, 824.798522949
1525930597.848466, /muse/eeg, 843.73626709, 873.956054688, 847.362609863, 845.347961426
1525930597.848476, /muse/eeg, 843.333312988, 875.970703125, 850.183166504, 886.84979248
1525930597.848485, /muse/eeg, 842.930419922, 870.329650879, 850.989013672, 882.417602539
1525930597.848494, /muse/eeg, 834.065917969, 867.912109375, 850.183166504, 833.663024902
1525930597.848504, /muse/eeg, 837.289367676, 876.776550293, 847.765563965, 828.827819824
1525930597.848513, /muse/eeg, 841.721618652, 875.970703125, 843.73626709, 859.450561523
1525930597.848522, /muse/eeg, 840.109863281, 870.329650879, 845.347961426, 861.868103027
1525930597.888814, /muse/eeg, 845.347961426, 870.73260498, 849.780212402, 830.439575195
1525930597.888832, /muse/eeg, 844.542114258, 872.747253418, 849.780212402, 824.395629883
1525930597.888843, /muse/eeg, 836.483520508, 871.538452148, 848.571411133, 853.809509277
1525930597.888853, /muse/eeg, 833.260070801, 867.912109375, 849.377319336, 867.509155273
1525930597.888863, /muse/eeg, 830.036621094, 867.912109375, 851.79486084, 838.498168945
1525930597.888873, /muse/eeg, 824.395629883, 865.494506836, 853.809509277, 819.560424805
1525930597.888884, /muse/eeg, 832.857116699, 865.091552734, 855.018310547, 841.721618652
1525930597.888894, /muse/eeg, 836.483520508, 867.912109375, 851.79486084, 860.256408691
1525930597.888904, /muse/eeg, 825.201477051, 870.329650879, 848.571411133, 848.168518066
1525930597.888914, /muse/eeg, 816.336975098, 868.315002441, 854.615356445, 820.366271973
1525930597.888924, /muse/eeg, 821.172180176, 865.494506836, 857.435913086, 829.230773926
1525930597.888934, /muse/eeg, 837.692321777, 868.717956543, 853.003662109, 870.73260498
1525930597.951586, /muse/eeg, 834.065917969, 870.73260498, 851.79486084, 865.091552734
1525930597.951620, /muse/eeg, 830.036621094, 868.315002441, 853.809509277, 821.172180176
1525930597.951643, /muse/eeg, 832.051269531, 865.897460938, 853.406616211, 826.41027832
1525930597.951666, /muse/eeg, 830.842468262, 870.329650879, 849.377319336, 857.838806152
1525930597.953145, /muse/eeg, 830.439575195, 872.747253418, 850.58605957, 858.644714355
1525930597.953194, /muse/eeg, 830.036621094, 866.703308105, 850.58605957, 833.260070801
1525930597.953230, /muse/eeg, 842.52746582, 864.688659668, 847.362609863, 824.798522949
1525930597.953275, /muse/eeg, 840.109863281, 867.912109375, 847.765563965, 846.959716797
1525930597.953321, /muse/eeg, 834.46887207, 874.761901855, 844.542114258, 863.479858398
1525930597.953359, /muse/eeg, 833.663024902, 873.553100586, 843.73626709, 843.333312988
1525930597.953399, /muse/eeg, 822.783874512, 865.091552734, 846.556762695, 817.948730469
1525930597.953423, /muse/eeg, 824.395629883, 865.897460938, 848.571411133, 834.065917969
1525930597.995355, /muse/eeg, 829.230773926, 870.73260498, 846.556762695, 867.509155273
1525930597.995442, /muse/eeg, 825.201477051, 866.703308105, 848.571411133, 849.780212402
1525930597.995501, /muse/eeg, 827.216125488, 863.8828125, 852.600708008, 812.710632324
1525930597.995543, /muse/eeg, 826.813171387, 868.717956543, 846.556762695, 822.380981445
1525930597.995584, /muse/eeg, 825.604370117, 871.94140625, 844.945068359, 860.659362793
1525930597.995642, /muse/eeg, 820.769226074, 867.106201172, 850.989013672, 857.032958984
1525930597.995683, /muse/eeg, 823.992675781, 863.8828125, 846.153869629, 820.769226074
1525930597.995723, /muse/eeg, 844.945068359, 867.509155273, 845.750915527, 830.842468262
1525930597.995764, /muse/eeg, 837.692321777, 872.344299316, 855.018310547, 856.227111816
1525930597.995813, /muse/eeg, 819.157531738, 870.329650879, 850.183166504, 845.750915527
1525930597.995853, /muse/eeg, 815.53112793, 867.912109375, 849.377319336, 809.890136719
1525930597.995895, /muse/eeg, 800.219787598, 869.120849609, 850.989013672, 787.728942871
1525930598.036635, /muse/eeg, 784.102539062, 865.897460938, 843.333312988, 805.457885742
1525930598.036726, /muse/eeg, 789.340637207, 863.8828125, 843.73626709, 825.604370117
1525930598.036769, /muse/eeg, 789.743591309, 861.465209961, 851.79486084, 801.831481934
1525930598.036814, /muse/eeg, 780.879150391, 865.494506836, 848.168518066, 767.179504395
1525930598.036858, /muse/eeg, 774.029296875, 869.926757812, 842.930419922, 776.84979248
1525930598.036920, /muse/eeg, 772.820495605, 862.67401123, 840.915771484, 796.593383789
1525930598.039587, /muse/eeg, 766.373596191, 862.67401123, 835.274719238, 784.908447266
1525930598.039665, /muse/eeg, 755.091552734, 866.300354004, 836.483520508, 753.076904297
1525930598.039731, /muse/eeg, 760.73260498, 866.703308105, 838.901123047, 765.164855957
1525930598.039792, /muse/eeg, 763.15020752, 871.538452148, 836.886474609, 787.32598877
1525930598.039856, /muse/eeg, 757.912109375, 871.94140625, 838.901123047, 778.05859375
1525930598.039932, /muse/eeg, 756.703308105, 868.717956543, 839.706970215, 760.329650879
1525930598.080960, /muse/eeg, 765.970703125, 869.926757812, 841.318664551, 758.717956543
1525930598.081007, /muse/eeg, 784.102539062, 871.135559082, 846.959716797, 800.219787598
1525930598.081026, /muse/eeg, 800.219787598, 870.73260498, 843.73626709, 820.769226074
1525930598.081053, /muse/eeg, 793.772888184, 872.344299316, 838.901123047, 801.025634766
1525930598.081080, /muse/eeg, 794.981689453, 869.926757812, 841.318664551, 784.102539062
1525930598.081100, /muse/eeg, 813.919433594, 869.926757812, 842.930419922, 806.666687012
1525930598.081119, /muse/eeg, 812.307678223, 871.538452148, 842.930419922, 841.721618652
1525930598.081138, /muse/eeg, 807.47253418, 867.509155273, 844.542114258, 824.395629883
1525930598.081158, /muse/eeg, 814.32232666, 863.8828125, 846.153869629, 793.369934082
1525930598.081177, /muse/eeg, 816.336975098, 863.076904297, 843.333312988, 814.725280762
1525930598.081206, /muse/eeg, 826.813171387, 866.300354004, 844.945068359, 847.765563965
1525930598.081225, /muse/eeg, 830.842468262, 871.135559082, 847.765563965, 840.109863281
1525930598.142337, /muse/eeg, 821.978027344, 870.73260498, 847.362609863, 807.875488281
1525930598.142354, /muse/eeg, 821.575073242, 870.329650879, 847.362609863, 813.919433594
1525930598.142369, /muse/eeg, 835.274719238, 875.567749023, 848.571411133, 856.630065918
1525930598.142379, /muse/eeg, 840.915771484, 875.567749023, 851.79486084, 856.630065918
1525930598.142389, /muse/eeg, 829.230773926, 870.73260498, 851.79486084, 825.201477051
1525930598.142404, /muse/eeg, 830.036621094, 870.329650879, 848.571411133, 820.769226074
1525930598.142419, /muse/eeg, 845.347961426, 871.94140625, 847.362609863, 861.062255859
1525930598.142429, /muse/eeg, 850.58605957, 874.358947754, 847.362609863, 884.029296875
1525930598.143305, /muse/eeg, 847.765563965, 869.120849609, 849.780212402, 849.780212402
1525930598.143321, /muse/eeg, 846.556762695, 869.926757812, 852.600708008, 826.007324219
1525930598.143331, /muse/eeg, 848.974365234, 874.358947754, 851.391967773, 854.212463379
1525930598.143340, /muse/eeg, 855.421264648, 873.553100586, 850.183166504, 880.402954102
1525930598.184165, /muse/eeg, 851.391967773, 871.538452148, 853.809509277, 861.465209961
1525930598.184222, /muse/eeg, 855.018310547, 871.538452148, 853.809509277, 838.095214844
1525930598.184258, /muse/eeg, 855.421264648, 873.15020752, 850.58605957, 851.391967773
1525930598.184286, /muse/eeg, 850.58605957, 871.94140625, 855.018310547, 876.373596191
1525930598.184313, /muse/eeg, 850.989013672, 872.344299316, 860.256408691, 868.315002441
1525930598.184338, /muse/eeg, 849.780212402, 872.344299316, 855.018310547, 840.512817383
1525930598.184365, /muse/eeg, 850.989013672, 873.15020752, 853.809509277, 842.930419922
1525930598.184392, /muse/eeg, 855.824157715, 875.164855957, 855.824157715, 879.194152832
1525930598.184417, /muse/eeg, 863.479858398, 871.538452148, 857.435913086, 889.670349121
1525930598.184446, /muse/eeg, 856.227111816, 871.94140625, 859.450561523, 861.062255859
1525930598.184473, /muse/eeg, 853.406616211, 873.956054688, 859.450561523, 841.318664551
1525930598.184500, /muse/eeg, 853.406616211, 871.135559082, 855.824157715, 871.538452148
1525930598.245721, /muse/eeg, 847.765563965, 871.94140625, 852.600708008, 895.311340332
1525930598.245752, /muse/eeg, 846.556762695, 871.135559082, 854.212463379, 858.644714355
1525930598.245762, /muse/eeg, 846.959716797, 871.94140625, 857.032958984, 832.051269531
1525930598.245772, /muse/eeg, 843.333312988, 873.956054688, 857.838806152, 852.197814941
1525930598.245781, /muse/eeg, 859.85345459, 874.761901855, 848.168518066, 884.432250977
1525930598.245796, /muse/eeg, 880.0, 874.358947754, 848.974365234, 890.073242188
